SNP	b1	vb1	b2	vb2
rs72863682	0.0022079446507289185	0.0008999548788771647	-0.0145	0.00024649
rs72863686	0.00210436445649073	0.0009011682446192674	-0.0146	0.00024649
rs2634462	0.04944101395060325	0.0001799136340304625	0.0121	5.184e-05
rs73417234	0.07249015955699167	0.0010084640795528462	0.0301	0.00028560999999999994
rs10832758	-0.07009047254755006	0.00017170740257843516	-0.0189	5.041000000000001e-05
rs10832759	-0.07059442109008257	0.00017260064738375294	-0.019	5.041000000000001e-05
rs149728740	0.31821805792146624	0.01332413798591681	0.1169	0.00128881
rs10766385	-0.07028398362758956	0.00017178859392808792	-0.0189	5.041000000000001e-05
rs2634463	0.05100087196885415	0.000179657718617246	0.0134	5.184e-05
rs72863690	0.0017686411025270596	0.0009047420488998024	-0.0143	0.00024649
rs10832760	-0.06999320221288237	0.00017218266269258012	-0.0189	5.041000000000001e-05
rs11024253	-0.07016883027174417	0.000172265405383012	-0.0188	5.041000000000001e-05
rs11024254	-0.07009362754803766	0.0001723344723625494	-0.0189	5.041000000000001e-05
rs114794906	0.07133909486175567	0.001009050808160504	0.0344	0.00029928999999999996
rs6486362	0.048524714282188124	0.0001808408857457708	0.0134	5.184e-05
rs11525338	-0.07006264933294076	0.0001724404479315437	-0.0188	5.041000000000001e-05
rs10766387	-0.06975971362740434	0.00017225433355336846	-0.019	5.041000000000001e-05
rs34452722	0.0919366162598949	0.00015617054708882546	0.0358	4.4890000000000006e-05
rs1073443	0.09810807862181278	0.00016730534741882103	0.0414	4.761e-05
rs10832762	-0.06975410194037954	0.00017222662132581893	-0.0188	5.041000000000001e-05
rs4582955	-0.0697800179016988	0.00017220555464661258	-0.0188	5.041000000000001e-05
rs10832763	-0.06394713851069084	0.00015304853145741944	-0.0274	4.4890000000000006e-05
rs10832764	-0.07003447799535845	0.0001718184117900217	-0.0188	5.041000000000001e-05
rs757081	0.10603885755657388	0.0001576260258286891	0.0438	4.4890000000000006e-05
rs117192402	-0.004967296336209089	0.0005408011950414036	-0.0372	0.00016641
rs75207092	0.07182281054986826	0.0010080052534060951	0.0313	0.00028560999999999994
rs72863694	-0.11331057205607996	0.005145725490057461	0.0116	0.00098596
rs111731075	0.1575281425508022	0.07258554076299219	0.0727	0.00394384
rs10832765	-0.06955863035783007	0.00017183122068491192	-0.0189	5.041000000000001e-05
rs117276566	-0.005815376938279641	0.0005406651243425013	-0.0376	0.00016641
rs148452744	0.11062795205677912	0.02192078079411713	-0.0137	0.00113569
rs11024256	-0.06407705060985756	0.00015292456678315616	-0.0275	4.4890000000000006e-05
rs12365375	-0.011206480567224996	0.0006846085772021246	0.0084	0.00018496
rs34563660	0.006668449737571314	0.0009022851615638933	-0.0136	0.00024649
rs191393753	-0.0238272112584906	0.00622902687699929	0.1263	0.00128881
rs72863697	-0.06495249052313676	0.00022989696790516286	-0.0132	7.055999999999999e-05
rs72863699	0.005005274528426112	0.0009113532627168358	-0.0141	0.00024649
rs10832767	-0.011153079106897269	0.0006841560521345664	0.0086	0.00018496
rs12292194	-0.011648288263143972	0.0006948262482001598	0.0087	0.00018496
rs12575367	0.0982058134900975	0.00016718448288075322	0.0415	4.761e-05
rs10219196	-0.06969459950914886	0.0001721790214100335	-0.0192	5.041000000000001e-05
rs117048215	0.04511596979127767	0.0017619974633958598	0.0209	0.0005152900000000001
rs2051773	0.10208085275075568	0.000170930708908121	0.0418	4.761e-05
rs183436784	-0.02366718966060468	0.014230168628032147	-0.0528	0.00126736
rs72863701	0.001469663856485602	0.0009107058051685221	-0.0142	0.00024649
rs11024260	-0.07001616967423306	0.00017232152428318408	-0.0193	5.041000000000001e-05
rs10832768	-0.06984622090634884	0.0001719047284301608	-0.0194	5.041000000000001e-05
rs117798755	-0.1248440508382196	0.00301010762609727	0.0107	0.0005664400000000001
rs10832769	-0.07038022965697656	0.0001724780546487436	-0.0194	5.041000000000001e-05
rs10832770	-0.0717211167136455	0.00017246541521258346	-0.0197	5.041000000000001e-05
rs10832771	-0.07369387474599892	0.00017385795402430912	-0.0201	5.184e-05
rs117316587	0.0022296751642284602	0.0005760388368544729	-0.0421	0.00017423999999999999
rs118070491	0.0012975204048266732	0.0005606183070960007	-0.0414	0.00017423999999999999
rs10832772	-0.06712592661887405	0.0001522421433142603	-0.0301	4.4890000000000006e-05
rs117632663	-0.0011525377776789572	0.0005647117989062171	-0.0398	0.00017423999999999999
rs7484027	0.13049991706774625	0.00014149590644561684	0.0563	4.096e-05
rs117186207	-0.0006563617435095824	0.0005655465479192118	-0.0397	0.00017423999999999999
rs4433545	0.10950835615496553	0.00022299525162550033	0.0435	6.560999999999999e-05
rs10430892	0.41764644082626345	0.04115983570409766	-0.015	0.0027984100000000003
rs4451707	0.10967366270095662	0.00022374831970347839	0.0437	6.560999999999999e-05
rs182818596	0.15786703115141393	0.0027779935259040775	0.0171	0.00079524
rs11024262	-0.065444143116866	0.00015857551765058726	-0.0307	4.4890000000000006e-05
rs142829399	-0.008750404867779364	0.0007173944727820711	-0.0186	0.00019881
rs2354867	-0.06526868328179514	0.00015254060409476848	-0.0314	4.4890000000000006e-05
rs10832773	-0.07076835014760828	0.00015828256814189	-0.031	4.4890000000000006e-05
rs10832774	-0.06534200790249815	0.00015412344290368493	-0.0307	4.4890000000000006e-05
rs6486363	-0.1092657278495844	0.00022250553058830415	-0.044	6.560999999999999e-05
rs16933984	-0.10931440639264722	0.00022286200884181497	-0.0435	6.560999999999999e-05
rs7928810	-0.1359353399329345	0.0001463663672934075	-0.0639	4.225e-05
rs10832775	-0.06504505419513804	0.0001525518113828392	-0.031	4.4890000000000006e-05
rs11024263	-0.06489877848597012	0.00015260739257517714	-0.0309	4.4890000000000006e-05
rs34000454	-0.10938581394382813	0.00022481422515380198	-0.0434	6.560999999999999e-05
rs72865007	-0.006184427065522623	0.0007331734760499592	-0.0163	0.00020164000000000003
rs113264182	0.11742289841452286	0.0021086775179865254	0.0893	0.0006250000000000001
rs2188955	-0.08852337262590106	0.00022037237513439375	-0.0348	6.724000000000001e-05
rs2214286	-0.08990546259353362	0.000184948572767849	-0.0435	5.329e-05
rs7121987	-0.11048115682627882	0.0002224683756538085	-0.0443	6.560999999999999e-05
rs61880293	0.11520985435428376	0.0006047279819827478	0.0491	0.000144
rs1989133	-0.07897778327158586	0.00016127563709389373	-0.0504	4.761e-05
rs142005394	-0.07290060622223596	0.002351327849844954	0.0058	0.0006969599999999999
rs7480778	-0.07878184994035448	0.00016164916242617303	-0.0503	4.761e-05
rs2883548	-0.08065634782655796	0.00016238728490363871	-0.0505	4.761e-05
rs34980243	-0.10944312664716753	0.0002234604029358744	-0.0441	6.560999999999999e-05
rs72865016	-0.0051938430455936895	0.0007264641937803499	-0.0162	0.00020164000000000003
rs188219804	-0.17681129991125896	0.02683213354064623	-0.04	0.00113569
rs117376917	-0.0038464839545300127	0.0006254825230467026	-0.0459	0.00019320999999999997
rs7395803	-0.11024858519421588	0.00022256515565829328	-0.0443	6.560999999999999e-05
rs116996646	0.00405308804570939	0.000600483482432839	-0.0459	0.00019320999999999997
rs10766389	-0.07182628967715057	0.0001685603484187394	-0.0222	4.9000000000000005e-05
rs2214285	0.0023551647944810056	0.0006290880232140049	-0.0211	0.00018496
rs7110037	-0.10965397586410325	0.00022280414725677663	-0.044	6.560999999999999e-05
rs7950330	-0.06289143018467568	0.00015307048548031353	-0.0257	4.4890000000000006e-05
rs12146443	-0.13345527993603126	0.0001529892206276763	-0.0643	4.225e-05
rs12146652	-0.13456650230289013	0.0001463494215351902	-0.0643	4.225e-05
rs117100956	0.004948373070977715	0.0005889662625775654	-0.0434	0.00018224999999999998
rs4757509	-0.10997962580060497	0.00022401968390706143	-0.0439	6.560999999999999e-05
rs10832776	-0.13730779113962255	0.0001466697119544823	-0.0657	4.225e-05
rs10832777	-0.059471595238243406	0.00014376587864941531	-0.0357	4.225e-05
rs6486364	-0.008199880181594522	0.0006257446056568317	-0.0263	0.00019044
rs34327804	-0.07106186892333835	0.00016838321120238957	-0.0225	4.9000000000000005e-05
rs76836107	0.004232780892296253	0.0005965604403102154	-0.0438	0.00018224999999999998
rs4439492	-0.13750772523193774	0.00014663894289313335	-0.0657	4.225e-05
rs72865031	-0.015728459525860883	0.0006954999588876989	-0.0198	0.00019044
rs10766390	-0.06325955972038066	0.00015231615287984122	-0.0315	4.4890000000000006e-05
rs188670797	0.16373685991950512	0.002749717139545387	0.0187	0.0007840000000000001
rs2079042	-0.07111979527969069	0.00016855932983956444	-0.0226	4.9000000000000005e-05
rs11024268	-0.13753741659423982	0.0001467979243320965	-0.0657	4.225e-05
rs74579935	0.004713364399739325	0.0005964134329708192	-0.0438	0.00018224999999999998
rs34258625	-0.1089454826017751	0.00022237951830942802	-0.0439	6.560999999999999e-05
rs11827039	-0.009782298300015493	0.0005796797899880114	-0.0247	0.00016129
rs2051772	-0.13706540506087256	0.0001466382474964137	-0.0654	4.225e-05
rs78608838	0.0047186409803184086	0.0005996121728276774	-0.0449	0.00018496
rs140923117	-0.05745845664578747	0.029018518117495538	0.1317	0.00329476
rs2018218	-0.06053099070512113	0.0001437063677913139	-0.0362	4.225e-05
rs72865036	-0.01593918734775221	0.0006957082639416801	-0.0198	0.00019044
rs118083813	0.12697350455374162	0.12685487005430343	0.0075	0.0019980899999999997
rs117770675	-0.03481903854671822	0.003483988857118934	-0.06	0.0006300100000000001
rs7937091	-0.10958823868316686	0.00022220423955873807	-0.0437	6.560999999999999e-05
rs150498632	0.47976674041294026	0.3151624717501306	0.091	0.00210681
rs146767807	-0.20265239060017481	0.00421128972975182	-0.0006	0.00080089
rs56261601	-0.006258875788094601	0.0006076692549484724	-0.0246	0.00017423999999999999
rs10766391	-0.07111657365159807	0.00016863640112213258	-0.0223	4.9000000000000005e-05
rs12791318	-0.10998652741689645	0.00022262761007193251	-0.043	6.560999999999999e-05
rs10832778	-0.1369729977108134	0.0001467801489723157	-0.0656	4.225e-05
rs55898520	-0.015710223311660887	0.0006973917072000364	-0.0198	0.00019044
rs4756887	-0.060499946374655215	0.0001437012613217928	-0.036	4.225e-05
rs10832779	-0.07161975315793917	0.00016812679071025996	-0.0228	4.9000000000000005e-05
rs6486365	-0.0004751235433599906	0.000625325156384911	-0.0264	0.00020164000000000003
rs11024271	-0.1379104911829146	0.0001467538747191776	-0.0658	4.225e-05
rs11024272	-0.060315665752733685	0.00014370282228204942	-0.0364	4.225e-05
rs72865045	-0.14716046963942736	0.0029191995852350353	0.0034	0.0007344099999999999
rs10832781	-0.06339964130842564	0.000152271705776765	-0.0327	4.4890000000000006e-05
rs10832782	-0.05997340573158185	0.00014372861125838617	-0.0359	4.225e-05
rs150552029	-0.4946410260724037	0.1684744688570934	-0.0049	0.00203401
rs118096785	0.011101765331126253	0.0005974338507575599	-0.0433	0.00018496
rs147673442	0.008134258806716022	0.0006006499808287161	-0.0427	0.00018496
rs35246340	-0.11106921739647967	0.00022237438698495356	-0.0437	6.560999999999999e-05
rs59134929	-0.11106585803318848	0.00022239079278716994	-0.0438	6.560999999999999e-05
rs72865050	-0.017186475742374623	0.0006901644404675707	-0.0201	0.00018769000000000001
rs80058883	-0.07210836014660356	0.03831175045647614	-0.0335	0.0037699600000000006
rs78789945	-0.07210836014660356	0.03831175045647614	-0.0362	0.00375769
rs4757510	-0.12891910543461463	0.000302094540650076	-0.0357	8.836e-05
rs10766392	-0.07081044002275079	0.00016985690335647913	-0.0246	4.9000000000000005e-05
rs117287142	-0.1093434578678797	0.005888664814572011	-0.0201	0.0011424399999999998
rs9633836	-0.07065408528663829	0.00016982576924400047	-0.0247	4.9000000000000005e-05
rs10832783	0.10875064426355717	0.0006239455293610428	0.0551	0.00014641
rs76990966	0.007982781749421696	0.0006014596894193276	-0.0426	0.00018496
rs7110094	0.0006464733894178412	0.0003224751876739135	-0.0366	9.409e-05
rs2355016	-0.11148146942934965	0.00022372773112805497	-0.0436	6.560999999999999e-05
rs71484767	-0.0745679070125581	0.0001833270025927057	-0.0227	5.184e-05
rs3741203	-0.07202505938741395	0.00017492177469863158	-0.0249	4.9000000000000005e-05
rs72865058	-0.016522372346705838	0.0006957309317121726	-0.019	0.00018769000000000001
rs1557765	-0.13812282312400126	0.0001460313268554457	-0.0673	4.225e-05
rs7118875	-0.09057676967352417	0.0001837856974053454	-0.0494	5.329e-05
rs1557764	-0.06460096589541074	0.0001532333721973798	-0.0289	4.4890000000000006e-05
rs77273626	0.00858121911446843	0.0006007776412069994	-0.0425	0.00018496
rs10832784	-0.06510484706784152	0.0001532511663330549	-0.0289	4.4890000000000006e-05
rs11828705	-0.007014043702416516	0.000609958453920462	-0.0255	0.00017689
rs10766393	-0.07070672842628854	0.00017014168945956185	-0.0247	4.9000000000000005e-05
rs10734252	-0.13681900704217761	0.0001459593049257714	-0.0668	4.225e-05
rs74728365	0.007538310471113988	0.0005986384997568814	-0.0422	0.00018224999999999998
rs1557763	-0.13385869696235006	0.002536007626570199	-0.0744	0.0004
rs10832785	-0.06630187021540218	0.00015275985950295585	-0.0301	4.4890000000000006e-05
rs1002227	-0.0728527010296408	0.00016856381019080213	-0.0263	4.9000000000000005e-05
rs11604345	-0.11141523729644823	0.00022881511601293352	-0.0397	6.724000000000001e-05
rs1002226	-0.13841632555542258	0.00014550970235736177	-0.0676	4.225e-05
rs2214295	-0.07131322896005972	0.00014978387865935194	-0.0314	4.3559999999999996e-05
rs4757512	-0.08772821438155458	0.00018465094568705667	-0.0477	5.329e-05
rs10766394	-0.07131797480783986	0.00014982438468093398	-0.0312	4.3559999999999996e-05
rs10734253	-0.06589176398476619	0.00014243829748810538	-0.0394	4.096e-05
rs10766395	-0.07188365167383998	0.0001492349861120757	-0.03	4.3559999999999996e-05
rs72865072	-0.0135605808477238	0.0008392267190558237	-0.0247	0.00024024999999999999
rs193101892	-0.14363546083256423	0.011927234111437849	-0.0342	0.00113569
rs115826080	0.06599839454523085	0.046548724838959936	0.0233	0.0015444900000000001
rs2285676	-0.07216867003205737	0.00014947430813825206	-0.032	4.3559999999999996e-05
rs5210	-0.0717937942252337	0.00014970048462925739	-0.0318	4.3559999999999996e-05
rs8175351	-0.006225532719520212	0.0024884210661299576	-0.0262	0.00056169
rs5215	-0.14438216100874235	0.00014824323519556335	-0.0706	4.3559999999999996e-05
rs5218	-0.07929396845696901	0.00016464385370509288	-0.0271	4.761e-05
rs5219	-0.14482721359300554	0.00014828195372673924	-0.0706	4.3559999999999996e-05
rs5222	-0.07521062820530612	0.00015070212604931357	-0.0322	4.3559999999999996e-05
rs35271178	-0.1440061241862879	0.0001458367575265139	-0.0566	4.225e-05
rs886288	-0.07655430814373328	0.00014970445553436727	-0.0298	4.3559999999999996e-05
rs2074314	-0.15039535773429083	0.00014961546057107176	-0.069	4.3559999999999996e-05
rs2074313	-0.08234648580551378	0.00016388682951037578	-0.0228	4.761e-05
rs117047942	-0.16824974736526854	0.002532399186383606	0.004	0.00055225
rs11024273	-0.08193185360758247	0.00016438533328953968	-0.0232	4.761e-05
rs77023203	-0.07981864071294205	0.0001556396278607533	-0.0288	4.4890000000000006e-05
rs35762444	-0.08132413136411899	0.00015022106284623275	-0.0288	4.4890000000000006e-05
rs7124355	-0.14721050318746565	0.00015518715557259259	-0.0658	4.624e-05
rs10766396	-0.08239247954107813	0.00016616608208756264	-0.023	4.9000000000000005e-05
rs77208743	0.018356790747529037	0.0006008220371826738	-0.0383	0.00017689
rs7112030	-0.07942503822143046	0.00014926840556741167	-0.0288	4.3559999999999996e-05
rs7112138	-0.07947091213100733	0.00014927091870823423	-0.0287	4.3559999999999996e-05
rs76223722	-0.05469205435182493	0.030827078720971353	-0.021	0.0038439999999999998
rs8192690	0.013953490298891912	0.0006079758403358712	-0.0445	0.00018496
rs1109591	-0.08500520611555304	0.00016036497182805257	-0.0504	4.624e-05
rs41282912	-0.0821411899498641	0.00017138141837582535	-0.0226	4.761e-05
rs17846719	-0.030628117148577712	0.0005453860298648471	-0.0183	0.00015376
rs4148646	-0.15432326694323895	0.0001482638971499631	-0.069	4.3559999999999996e-05
rs118117634	-0.09357891604614843	0.001812759386536114	-0.0102	0.00043680999999999993
rs17846770	-0.03324214488126827	0.0006127604526364076	-0.0233	0.00016641
rs8192691	-0.035696912135971	0.0005940503292903165	-0.0183	0.00015876
rs141443201	-0.008410258143426608	0.019260759304391067	-0.0551	0.0011971599999999998
rs757111	-0.03241918401894105	0.0006157229352392927	-0.0227	0.00016641
rs4148644	-0.11134922096711831	0.00022495038446712209	-0.0424	6.560999999999999e-05
rs757110	-0.15459152466430284	0.00014798940314840784	-0.0691	4.3559999999999996e-05
rs17846764	-0.03215987323222443	0.0006135903801875596	-0.0225	0.00016641
rs1799859	-0.09718801911937068	0.00018501062990540281	-0.0418	5.329e-05
rs4148642	-0.10339525817160442	0.0001840482670588546	-0.0425	5.329e-05
rs17846760	-0.03200817193191149	0.000613947424669782	-0.0226	0.00016641
rs7927686	-0.02590138530114317	0.0005422531833816965	-0.0198	0.00015376
rs11024275	-0.08346876433094044	0.00016666474280166877	-0.0238	4.761e-05
rs7937774	-0.02591063604755826	0.0005353961227967106	-0.0181	0.00015129
rs60748921	0.2588264609666728	0.08331496355567923	-0.0177	0.00349281
rs12292288	-0.029535847955773166	0.0005348710319472337	-0.0178	0.00015129
rs56731620	-0.028420681779846628	0.0005376511903977947	-0.017	0.00015129
rs12293803	-0.027487429304709612	0.0005377887116426831	-0.0167	0.00015129
rs16934019	0.2621488686099391	0.08183249910009667	-0.0212	0.00349281
rs11607550	-0.12435602687000546	0.0011894727477897108	-0.0356	0.00028560999999999994
rs4148641	-0.0984992006788549	0.00019844388844214364	-0.0357	5.625e-05
rs56003324	-0.03572393411556615	0.0005861128815362732	-0.0158	0.00015876
rs4148640	-0.0958496941253912	0.00017967865727159946	-0.0423	5.184e-05
rs2074312	-0.08424023667132453	0.0001662343529870954	-0.0243	4.9000000000000005e-05
rs2074311	-0.15001474462065742	0.0001411210728074725	-0.0553	4.225e-05
rs2074310	-0.15718806310970193	0.00014842424676529245	-0.0684	4.3559999999999996e-05
rs7935408	-0.09718574311493693	0.0001796475456612056	-0.043	5.184e-05
rs12422139	-0.03633032200202102	0.0005891297375834762	-0.0148	0.00015876
rs7932833	-0.09653416573420523	0.0001797516871518121	-0.0431	5.184e-05
rs4148639	-0.08438612900112773	0.00015888389929325113	-0.0493	4.624e-05
rs4148638	-0.08542075407682222	0.00016609199350147802	-0.0246	4.761e-05
rs79299507	0.2753766065617681	0.06381479940834593	-0.0408	0.0038812900000000003
rs55706038	0.19469421851110977	0.014381411880290252	-0.0567	0.00198025
rs117948565	-0.06367694409947611	0.0014614058947661956	-0.0144	0.00038808999999999995
rs72866820	-0.0353725463140634	0.0006140170261975936	-0.0203	0.00017161000000000002
rs113719324	-0.04626711930798376	0.002146652749317905	-0.0582	0.000676
rs112416658	0.18837744129417366	0.25560661332214746	-0.0251	0.0020884899999999997
rs4757513	0.20255953804651933	0.010057468014281963	-0.0566	0.00197136
rs16934040	0.2872906272316704	0.0849997795036749	-0.0252	0.0035402499999999996
rs2067043	-0.08346412988012517	0.00016590639740698775	-0.0238	5.329e-05
rs4757514	0.20611053986688496	0.010330166732934186	-0.0629	0.00204304
rs78967077	0.013626167897230894	0.0003502397301737699	-0.0316	0.00010201
rs16934047	0.2483478805790982	0.03260814023812282	-0.1214	0.014065959999999999
rs184946245	-0.14809170426011892	0.006759107661703027	0.0229	0.00216225
rs2073583	-0.006480482019272638	0.00017070697516468835	0.0059	4.9000000000000005e-05
rs4148636	0.011935451314795105	0.0004053790506541959	-0.0213	0.00013225
rs739688	-0.011563890452077669	0.0001462549113497624	0.0138	4.3559999999999996e-05
rs2077144	-0.005431640143326005	0.00017064478037313603	0.0058	4.9000000000000005e-05
rs2077655	0.014000078943551927	0.00037956533602440703	-0.0241	0.00011448999999999998
rs2077654	0.012856644758072982	0.00040902595310374895	-0.0248	0.00011664000000000001
rs113873225	-0.02261173875243064	0.002000900986901448	-0.0232	0.0005664400000000001
rs1319447	-0.013613956365466208	0.00014735679014123525	0.0112	4.3559999999999996e-05
rs4148634	0.025852183297370695	0.0003843283670118783	0.0035	0.00011025000000000001
rs2106865	-0.011605079760242037	0.00014804086810386047	0.0106	4.3559999999999996e-05
rs78483822	-0.002786288474567747	0.0020459298215100208	-0.0727	0.00085264
rs118127827	-0.017822610912644178	0.002146338814904726	-0.0743	0.00086436
rs10766397	-0.011579789088723692	0.00014789208931664086	0.0101	4.096e-05
rs11024279	0.011203408538313055	0.0030013298073623632	0.041	0.0007289999999999999
rs2237993	-0.01222835268840114	0.00014757814939571627	0.0112	4.3559999999999996e-05
rs2237992	-0.0026417069471950257	0.00017273373418624443	0.0142	5.041000000000001e-05
rs7947462	-0.003413392983192942	0.00017275422735647873	0.0142	5.041000000000001e-05
rs7932122	0.024600192257290338	0.0003834337022727732	0.0049	0.00011025000000000001
rs117434520	0.13736799505241354	0.00536402348965539	0.064	0.00091809
rs7926934	0.021935898621201634	0.00038339124274497713	0.0054	0.00011025000000000001
rs7939973	0.022123805475379402	0.00038304991017749354	0.0046	0.00010816
rs12280281	0.022828735453882226	0.0003827334596178392	0.0048	0.00010816
rs12280242	0.022775393872021668	0.00038311077564793275	0.0106	0.00012544
rs10766398	-0.01127138660147001	0.00014553987394578567	0.0133	4.225e-05
rs1805036	0.024326318739915424	0.000383195313555254	0.0053	0.00011025000000000001
rs2355017	0.00415619820653893	0.00018777928479697735	0.0145	5.329e-05
rs2074309	-0.011008363031749796	0.0001454753414991297	0.0135	4.225e-05
rs72866830	-0.19651980103733344	0.012222063853753249	-0.0074	0.00091809
rs4148632	0.02407918329312459	0.0002828651573126957	0.0248	8.281e-05
rs4148631	0.005095036022652723	0.0001876904437235336	0.0145	5.329e-05
rs4148630	0.004775585841462398	0.00018767159556327194	0.0146	5.329e-05
rs1800852	0.028980042748980916	0.00027245665805315295	-0.0033	7.921e-05
rs1800851	0.02676512280680837	0.0002694615940004946	-0.0023	7.921e-05
rs4148627	0.024227175081426865	0.0003822899153631438	0.004	0.00010816
rs1801261	-0.016738575146716193	0.0008605447078055748	0.0005	0.00022201
rs4148626	0.02475830083783019	0.0002834729438108498	0.0255	8.281e-05
rs12293228	0.026432338350335878	0.00038103923242479947	0.0048	0.00010816
rs4148625	-0.011891342733773982	0.00014544807015465943	0.0112	4.225e-05
rs2074316	0.026138445096610362	0.0002671492356000546	0.0007	7.921e-05
rs72866839	0.1769157423464324	0.005307530637427809	0.0013	0.00081225
rs139042933	0.07369547514829232	0.003666309479674836	0.0472	0.0006200099999999999
rs2074315	0.030151902308762735	0.00018331120008314736	0.0036	5.329e-05
rs7943890	0.02954300043520889	0.00018339976172536084	0.0029	5.329e-05
rs7944045	0.024679319017969745	0.00038279009414838943	0.0037	0.00010816
rs6486367	0.02962642672805249	0.00018344341740843782	0.0025	5.329e-05
rs6486368	0.029288498429982827	0.00018341794196965357	0.0025	5.329e-05
rs2237991	0.028541135596498946	0.00017951541070493118	0.0047	5.329e-05
rs186152127	-0.16266837273661144	0.02245673369027993	0.0525	0.00249001
rs916829	0.025917571834566822	0.0002840830964985438	0.0251	8.281e-05
rs146729632	-0.21338250936243605	0.04229194999496393	0.013	0.0010562500000000001
rs916828	0.015931707217792655	0.00016782461357020195	-0.0055	4.761e-05
rs2299642	0.1294331125598561	0.0021260575769274596	-0.0162	0.0005336099999999999
rs2299641	0.015581622141619239	0.0001678458913829785	-0.0053	4.761e-05
rs2299640	-0.004268583142151893	0.0002718337578715805	-0.0102	7.744e-05
rs2299639	0.00781836917163293	0.00021308418114887736	-0.0092	6.241000000000001e-05
rs4757517	0.016659523206973337	0.00016763725225630446	-0.0043	4.761e-05
rs2237990	0.032177306811162466	0.000281979613812612	0.0039	8.099999999999999e-05
rs183261618	0.4337861127772902	0.183916000730533	-0.0807	0.00126736
rs929235	-0.0061434248782617695	0.0002727314518647071	-0.011	7.744e-05
rs4756888	-0.004748106999413387	0.00027011326401031556	-0.0108	7.744e-05
rs2237989	0.03469341239652379	0.00026099229847962387	0.0078	7.568999999999999e-05
rs12279699	0.01033907412851577	0.00042115985928516955	0.008	0.00011881
rs2299638	-0.004638163809025912	0.00026860821735016997	-0.0096	7.568999999999999e-05
rs4148624	-0.0064100576866466695	0.0002661704373664489	-0.0092	7.568999999999999e-05
rs2237988	0.03422318235118641	0.0001878317104607284	0.0222	5.4760000000000004e-05
rs11024284	-0.004914116870312765	0.0002684961299769982	-0.0091	7.568999999999999e-05
rs1974501	0.005889385516219721	0.00014517023285029267	0.0124	4.225e-05
rs916827	0.008926926754764251	0.00014250595771833055	0.0182	4.225e-05
rs929234	0.00618513882134688	0.00014525316613854213	0.0118	4.225e-05
rs2017646	0.006231593102813267	0.00014539623675100923	0.0119	4.225e-05
rs2237987	0.03792010430779657	0.0002606657379534577	0.0094	7.568999999999999e-05
rs4281466	0.010863706463982926	0.00014280148690003894	0.0175	4.225e-05
rs2237984	0.0064741996935977755	0.00014524465982773506	0.0121	4.225e-05
rs72866862	0.03656522372280151	0.0015283914561313224	0.0221	0.00047961
rs7933498	0.008937250373711722	0.0001424925580768659	0.0177	4.225e-05
rs7936872	0.009104553157588983	0.00014272279713189605	0.0175	4.225e-05
rs1799854	0.010022703965553575	0.00014257122342502173	0.0173	4.225e-05
rs4148622	0.005898889042140403	0.0001824626888492814	0.0171	5.329e-05
rs77330420	0.06926333744909356	0.002511832886851522	-0.0498	0.0005152900000000001
rs1799858	0.03495503771622868	0.0002727099165816993	0.0123	7.744e-05
rs2283262	0.0010740127832811178	0.00017196936891847518	-0.0005	4.9000000000000005e-05
rs116919899	-0.08943008054469329	0.03268010348231922	0.1151	0.00321489
rs148451026	0.009576560078283934	0.003481625346859687	-0.0275	0.00050625
rs4148621	-0.04054625458774134	0.0003154479502313816	-0.0161	9.025e-05
rs73423065	-0.010871170493611276	0.0008577025053673522	0.0139	0.00021904000000000002
rs4148620	0.012953531358453924	0.0003677271153247214	0.0114	0.00011025000000000001
rs1799857	-0.003046721681410796	0.00014186147987455116	-0.0028	4.096e-05
rs2074308	0.03022929176583327	0.0002699401630270757	0.0167	7.744e-05
rs8192694	-0.009349066928652576	0.00031627188255609664	0.001	8.464e-05
rs78309794	-0.006879498098912422	0.0008687839848353947	0.02	0.00025281
rs4148618	-0.0027475108434694166	0.00022640044900248282	-0.0139	6.4e-05
rs4148617	-0.008691741645736809	0.0001910075034440157	-0.0078	5.329e-05
rs59429099	0.06697270747201277	0.03942421278805746	0.0678	0.00288369
rs76948244	0.06687840425842896	0.03931326572946346	0.0553	0.00221841
rs7108578	-0.007887141043983241	0.00022492248494222888	-0.0136	6.4e-05
rs7119439	-0.007149809586131875	0.00022495655251499066	-0.0135	6.4e-05
rs7106053	-0.022354152865363824	0.0001554028475955307	-0.0094	4.4890000000000006e-05
rs12422005	-0.0024445961120203074	0.0008469458830647397	0.0244	0.00024649
rs11024286	-0.023176732091320547	0.00016083835771932387	-0.0116	4.624e-05
rs17775256	-0.002712803868585073	0.0001603975975882758	0.0026	4.4890000000000006e-05
rs150179536	-0.025452187843275076	0.0012647019993233064	-0.0217	0.00033856
rs3781950	-0.00455774554582993	0.0001505970108629457	0.0057	4.3559999999999996e-05
rs16934136	-0.01296300538408602	0.0008574175307897074	0.0219	0.00024649
rs12417170	-0.004815420763622395	0.00015082550826883546	0.0053	4.3559999999999996e-05
rs10832788	-0.004487114692722554	0.00015046896670259797	0.0058	4.225e-05
rs2237983	-0.004355909517108815	0.0001504722292262788	0.0056	4.3559999999999996e-05
rs10832789	-0.0040204485719259895	0.00015052066887526194	0.0057	4.3559999999999996e-05
rs55917084	-0.011513493029092178	0.000859592073620595	0.0224	0.00024964000000000003
