SNP	b1	vb1	b2	vb2
rs146100179	-0.00385728369357795	0.0020690522501254824	0.0097	0.0008065600000000001
rs72882851	0.015041038473661759	0.00013641395573304985	0.0166	8.281e-05
rs4583357	0.022098142932667764	0.00012976359550697075	0.0111	8.464e-05
rs4265914	0.020791536062458114	0.00012860524991188267	0.0155	7.921e-05
rs149941913	-0.009956829830149576	0.0073296416128534984	0.0278	0.00093025
rs72882853	0.023378905319273335	0.0001266630385083492	0.016	7.921e-05
rs55965749	-0.03880801020208414	0.00029351455733725836	-0.0215	0.00030625000000000004
rs56012987	0.021753809190071888	0.0001314199465961553	0.0137	8.281e-05
rs145003121	-1.163604688353654	0.4889948451507765	0.0403	0.01324801
rs117713986	0.05008324290196078	0.0009242442561629058	0.0453	0.00040804
rs8087090	0.02196265809645398	0.00012488552192417947	0.019	7.568999999999999e-05
rs192069482	0.027763803487301376	0.0012357302121443958	0.0726	0.00075625
rs8085378	0.020032886108485973	0.0001286201263394308	0.0161	7.921e-05
rs11659857	-0.011160947227131915	0.00010496085684847485	-0.0104	6.4e-05
rs78054198	-0.03169232944436005	0.0001323224672655443	0.0102	8.836e-05
rs7226617	0.02377125915370197	0.00012779340349819448	0.0191	7.568999999999999e-05
rs118155661	0.3844529874504103	0.002138186313511918	0.015	0.000676
rs181089969	0.11282794951446763	0.005533204877366837	0.0211	0.0011764899999999999
rs145531870	-0.4089684805345297	0.07753780207847677	-0.0212	0.00343396
rs9962995	0.010376507803049098	7.116922082539417e-05	-0.0121	4.4890000000000006e-05
rs4800741	0.02176377525148077	0.00012863637087063683	0.0159	7.921e-05
rs3764502	0.022306094638757417	0.00012662175218987554	0.0165	7.921e-05
rs141172991	0.4881261904867423	0.0028703319655768995	0.0143	0.0006812100000000001
rs139203308	-0.009815316536829691	0.007122774418026912	0.0265	0.0009363599999999999
rs1469768	0.008110092688800584	7.15775429300657e-05	-0.0146	4.4890000000000006e-05
rs149004190	-0.017618821580008	0.00036406084672454945	-0.007	0.00023716
rs116851303	0.048311014591222466	0.0031272699275067565	-0.0321	0.0016810000000000002
rs72882865	0.06665973715461664	0.014271144247641272	0.0051	0.00161604
rs142424226	-0.027888985434390338	0.0001117421635796997	0.0015	7.225000000000001e-05
rs188462709	0.198202855791605	0.046182282984499494	0.0019	0.0012250000000000002
rs1529797	-0.01745103559837145	0.00012306363721426036	-0.0182	7.568999999999999e-05
rs145936350	-0.0016989339386703822	0.002984229410330806	-0.0152	0.0014976899999999999
rs117409111	-0.1422655507243207	0.005961897508258172	0.0341	0.00113569
rs8095236	0.022366812608080495	0.0001281640429074747	0.0149	7.921e-05
rs72882867	-0.01529001490663239	0.0006091625503007012	0.0	0.00027556
rs11083182	0.022375165365565726	6.486893359220924e-05	-0.0117	4.096e-05
rs77692215	0.19296664680015274	0.015381586731711866	-0.0361	0.00148225
rs137976133	-0.1447753145103371	0.006196955041094503	0.0339	0.0011560000000000001
rs141026349	-0.05209958931567424	0.006697848674715822	-0.0099	0.00264196
rs4800768	0.02092404756399997	0.00012945771544058335	0.0149	7.921e-05
rs10853668	-0.01857153694181444	0.00012566315190948413	-0.0148	7.921e-05
rs11083186	-0.018792103947868604	0.0001255996072934877	-0.0149	7.921e-05
rs8092123	-0.029847045273053784	0.0008913808598233387	-0.0136	0.00042436000000000004
rs116950320	0.41753961816492763	0.004384587785017297	0.0161	0.00123904
rs17720074	0.021663241785278908	9.849609294995208e-05	-0.009	6.560999999999999e-05
rs9947441	0.019870606234650562	6.600013751485141e-05	-0.0116	4.225e-05
rs62090760	-0.09826071227799131	0.039452633236250874	-0.0752	0.00158404
rs4800771	0.02280212445009294	0.0001256378873922914	0.0182	7.568999999999999e-05
rs146782567	-0.09740497697983405	0.005324328343989431	-0.0252	0.00084681
rs28433071	-0.03709986929687369	8.316083049597128e-05	0.0039	5.329e-05
rs117746855	0.41818582550785854	0.0044322649757879504	0.0189	0.00123904
rs145843594	-0.4181914248296951	0.33558007191410866	0.0479	0.00092416
rs10502435	-0.029520621578824083	0.0001035013407920392	0.0072	6.724000000000001e-05
rs45450492	-0.030075001342783344	0.00010351480095166865	0.0074	6.724000000000001e-05
rs190016776	-0.006689535772345648	0.007225077272109532	-0.008	0.0017640000000000002
rs45579846	-0.029424561630805843	0.00010333391583735214	0.006	6.724000000000001e-05
rs185937438	0.6373108353663265	0.5026663852986296	0.1022	0.00187489
rs45525934	-0.003234295650281381	0.0008279932778071661	-0.0057	0.00041616000000000005
rs139612538	-0.08596399277718986	0.036138659737302535	-0.004	0.0016646400000000002
rs12373434	-0.029534301491900315	0.00010356159541247087	0.007	6.724000000000001e-05
rs187950567	-0.007297875142918716	0.001372335839666852	0.0305	0.0007672899999999999
rs9951188	0.008560780648587785	7.082947710820514e-05	-0.0152	4.4890000000000006e-05
rs11083190	-0.029705477109569542	0.00010348505043193577	0.0075	6.724000000000001e-05
rs16942790	0.017692845504829052	0.00011647306630053733	0.0178	7.568999999999999e-05
rs111777305	-0.01224492359866661	0.004674347416004972	-0.0502	0.0017056900000000004
rs79577108	0.057444564361692624	0.0026552410915335733	0.0123	0.0007289999999999999
rs117760444	-0.0816683866093984	0.036139272573628346	-0.0019	0.00171396
rs1818274	0.030192351925034402	0.00010303053228908188	-0.0061	6.724000000000001e-05
rs143305135	-0.03172516269753411	0.0016172002650751316	-0.0067	0.0009609999999999999
rs12960229	0.028724797024621076	0.00010254576752368389	-0.0067	6.560999999999999e-05
rs9957194	0.028762701595463815	0.00010392739156584242	-0.0062	6.560999999999999e-05
rs55756315	0.005967694024151436	0.0001324694015389797	0.0153	8.281e-05
rs8098135	0.008467848214398692	7.051482873306421e-05	-0.0142	4.3559999999999996e-05
rs185172826	0.07435573569773718	0.016606469941494277	0.0282	0.0015681600000000003
rs138852928	0.1550802840858435	0.12833289877193108	-0.0084	0.0010890000000000001
rs8090799	0.017293462926694262	0.00011625438944819214	0.0174	7.568999999999999e-05
rs145972925	0.07998680882280039	0.05334967249302635	-0.012	0.0012531600000000001
rs111698666	0.029957093186782358	0.07244509930435472	-0.0428	0.0017056900000000004
rs148477096	0.4682437825698234	0.003106946439745828	0.0238	0.0007840000000000001
rs74411038	0.006214708976159424	0.00013438474698440744	0.0159	8.281e-05
rs8092984	0.008625240429083681	7.085148339812588e-05	-0.0154	4.4890000000000006e-05
rs151237423	-0.001519311911366315	0.0009535943733969386	0.05	0.00121801
rs78487224	-0.02323055485688304	0.0001599715356799166	0.0128	0.00011025000000000001
rs149526385	-0.10248340676480107	0.004597780901196811	-0.0408	0.0006502499999999999
rs4800796	-0.008273576031903472	6.988426213428403e-05	0.0151	4.4890000000000006e-05
rs12457027	0.017525674013718878	0.00011782014757721716	0.0177	7.744e-05
rs16943278	0.16441997111810622	0.002334453550170714	0.0414	0.0007182400000000001
rs116238971	-0.029403912026610725	0.00010373293398637238	0.0069	6.560999999999999e-05
rs149094768	0.3135831726920368	0.02298679568526621	-0.0519	0.00452929
rs4800278	0.015307936878346395	0.0001230660031808735	0.0183	7.744e-05
rs190011568	0.11082630776125738	0.01024933039730133	0.0364	0.0010562500000000001
rs11664807	-0.029542136279740856	0.00010340978179984745	0.0069	6.724000000000001e-05
rs11664857	-0.02982580267023016	0.00010351528528654356	0.007	6.724000000000001e-05
rs56043522	0.005849413468874592	0.00013067539081239272	0.0151	8.464e-05
rs4800799	0.008897607072668465	7.0832429328809e-05	-0.0143	4.4890000000000006e-05
rs56410879	0.005923729865404229	0.0001342792172024354	0.0155	8.464e-05
rs111637387	-0.029380292141326238	0.00010351614112491521	0.007	6.724000000000001e-05
rs11872965	0.016972139756095215	0.00011782077498297796	0.0176	7.744e-05
rs35924188	0.009549902062880896	7.017592290752292e-05	-0.0142	4.4890000000000006e-05
rs6508481	0.01749261863985651	0.00011649422378362463	0.0175	7.568999999999999e-05
rs185554378	0.06516813764324642	0.14574832683125005	0.1201	0.0024304899999999996
rs146713905	0.1719027100043804	0.02891100144390939	-0.082	0.008154090000000001
rs973730	0.02970231331038465	0.0001030532260682172	-0.0064	6.724000000000001e-05
rs13381941	-0.009239785441314619	7.054389639577153e-05	0.0152	4.624e-05
rs35087820	0.023937273362061386	0.0008212292247951537	0.0392	0.00037636
rs2570958	0.008432483150686924	7.0527262966999e-05	-0.0151	4.624e-05
rs56019306	0.018118444971302872	0.00011794880440945267	0.018	7.744e-05
rs9946892	0.009380009348876084	7.114081905329456e-05	-0.015	4.4890000000000006e-05
rs188695567	0.19983926427372226	0.04887883784771357	0.0155	0.00136161
rs116826070	-0.02994341637267805	0.0001130352833765869	0.0059	6.724000000000001e-05
rs960359	0.0233524053213169	0.00012948631552914453	0.018	7.568999999999999e-05
rs11661866	-0.030023677611090222	0.00010933787629821075	0.0059	6.560999999999999e-05
rs2847120	0.005897663121725112	7.762265754034777e-05	-0.0143	4.4890000000000006e-05
rs142017601	0.07853190683339838	0.053350003381397594	-0.0036	0.0013104400000000002
rs2658450	0.03041874909130135	0.00010912638994736022	-0.0061	6.560999999999999e-05
rs2570957	0.007122228344223924	7.744844562546499e-05	-0.0139	4.3559999999999996e-05
rs11662308	-0.028309627178021247	0.00010981416312145524	0.0061	6.560999999999999e-05
rs58805445	0.014140741240496055	0.00013716458929985447	0.0161	8.281e-05
rs138793802	-0.15116358972207858	0.006196639477888678	0.0377	0.00110224
rs77951681	0.02144852848486312	0.00016336511739205702	-0.0114	0.00010609000000000001
rs78024567	-0.05732203055693455	0.0008129768546104373	-0.0089	0.00044521000000000003
rs147146370	-0.0217855928838559	0.1130287059187607	0.0519	0.0013104400000000002
rs117161115	-0.008250190738715002	0.0013244175843230219	0.0388	0.00079524
rs7240311	0.02307547196752183	0.00012751224759783634	0.0182	7.568999999999999e-05
rs72884755	-0.005496579097624785	0.0008094140148176105	-0.0064	0.00042025000000000005
rs6508492	0.023126870067660232	0.00012723274512765849	0.0183	7.744e-05
rs77211890	-0.06024604055170208	0.001718960962610517	-0.0053	0.00060516
rs140148428	-0.02556048272410923	0.00010971137626992126	0.0069	6.724000000000001e-05
rs75155754	-0.025453560783712754	0.00010997297271668995	0.0069	6.724000000000001e-05
rs11662735	-0.02482083649537796	0.00011010920892499886	0.0069	7.055999999999999e-05
rs11662899	-0.02499696606992557	0.0001097849833378608	0.007	6.724000000000001e-05
rs1318652	0.024173501218278503	0.00010933042184822352	-0.0061	6.560999999999999e-05
rs1815800	0.005462808277544893	7.274340895905024e-05	-0.0142	4.3559999999999996e-05
rs2850567	0.02486279090696061	0.00010916711538807352	-0.0063	6.560999999999999e-05
rs75780873	0.12803006729745933	0.02415938171034795	-0.0039	0.00132496
rs8089831	0.014833335281921869	0.0001359461284894582	0.0156	8.281e-05
rs118156801	0.028395467502847153	0.0011287014158868703	-0.0036	0.00064516
rs4800284	0.02361556918478102	0.0001260409889753122	0.0183	7.568999999999999e-05
rs3752099	0.005281631591333659	7.301611510296772e-05	-0.0141	4.3559999999999996e-05
rs117113503	-0.05776539911254407	0.0009660740704931786	-0.0126	0.00037636
rs149146906	0.006536920070536488	0.00340651498792911	0.0337	0.0036844899999999995
rs11662724	-0.025339194346474258	0.00011009087786023225	0.0066	6.724000000000001e-05
rs11083219	0.02356328430725335	0.00012752438582769058	0.0181	7.568999999999999e-05
rs111670427	-0.02295873669347092	0.004762010765089632	-0.0544	0.00173889
rs34373167	-0.026029542427139892	0.00011018812255718488	0.0067	6.724000000000001e-05
rs116843454	-0.08483121046364882	0.0035648842343887314	0.0047	0.0019272100000000002
rs76355272	-0.02557404432287283	0.00011020685360451184	0.0068	6.724000000000001e-05
rs11661518	-0.025288653514245956	0.00011027226829447804	0.0103	7.396e-05
rs76568655	0.015412295725138555	0.00013858705745342916	0.0167	8.281e-05
rs12953407	0.02396626803047535	0.00012772717590585998	0.0187	7.568999999999999e-05
rs72884767	0.02411279318414016	0.00012810696298773855	0.0188	7.568999999999999e-05
rs8088368	0.024054400480169495	0.0001277389624768088	0.0187	7.568999999999999e-05
rs138877068	-0.02621594643704451	0.00011204288263298834	0.0057	6.560999999999999e-05
rs7407412	-0.005181940749406236	7.190520328474273e-05	0.0171	5.041000000000001e-05
rs7407416	-0.0055549968692343	7.292442865673101e-05	0.0148	4.4890000000000006e-05
rs7407196	0.02578358503348394	0.00012412157996725213	0.0175	8.464e-05
rs77637769	-0.02632318836741092	0.00011013314134214263	0.006	6.560999999999999e-05
rs143838429	0.02635965191655476	0.0008059637815863641	0.0368	0.00037636
rs2850556	-0.005617197970428847	7.294302616579636e-05	0.0148	4.4890000000000006e-05
rs113518143	0.08037592469176728	0.032697039658855814	0.0348	0.00103684
rs78162981	0.15648850334019687	0.01745399084427892	-0.022	0.0011289599999999998
rs149064916	-0.026948386754272358	0.00011006234753875582	0.0061	6.724000000000001e-05
rs57601148	0.023913964187123014	0.00012966512981674102	0.0184	7.744e-05
rs117688795	-0.05656541438014315	0.0009274511915689981	-0.0105	0.00036863999999999994
rs2850558	-0.005404446637520244	7.300984163552972e-05	0.0143	4.3559999999999996e-05
rs2850559	-0.025491292583059724	0.00010981010596958588	0.0061	6.724000000000001e-05
rs74973340	-0.015314422223399625	0.00034541946701585374	-0.0069	0.00024649
rs112748887	0.14228323579754476	0.002026858172494627	0.0411	0.0007182400000000001
rs2847139	-0.00569497435240886	7.181993355520726e-05	0.0145	4.4890000000000006e-05
rs142827866	0.016507526015020847	0.0001371620035567145	0.0163	8.281e-05
rs34202260	-0.0052437151355661715	7.32218450444205e-05	0.0142	4.3559999999999996e-05
rs112381653	0.07945388329549749	0.03269716893052188	0.0303	0.0010304099999999998
rs144187271	-0.027651852674986873	0.0001100584928928138	0.0061	6.724000000000001e-05
rs3017641	-0.006968280569806001	7.141091478795155e-05	0.0144	4.4890000000000006e-05
